"srd_id","Core","FO_slope","FO_intercept","FO_mean","GR_slope","GR_intercept","GR_mean","ED_slope","ED_intercept","ED_mean","FLPI_slope","FLPI_intercept","FLPI_mean","GLPI_slope","GLPI_intercept","GLPI_mean","snat_slope","snat_intercept","snat_mean","simp_slope","simp_intercept","simp_mean","shdi_slope","shdi_intercept","shdi_mean","longitude","latitude","abd","abd_ppy","abd_ppy_lower","abd_ppy_upper","abd_trend","abd_trend_lower","abd_trend_upper","CI_width","CI_stdev","Core_distance"
260290,0,-0.0110577865417444,24.7943393094907,2.49078385479229,-0.423751203794968,875.436888643165,20.7307105887143,4.3040090933415,-8587.41109186007,93.7752494097457,-0.0139742164638252,28.778498373278,0.592503765742509,-1.57668458864165,3186.17029358804,5.99747829782752,-4.15013033997607,8415.16099837851,44.3481026467853,4.1864438950965,-8391.00524701841,53.0520893912395,-0.000488501462603126,2.3788555953315,1.39354814526099,-110.910958589938,48.3935962900453,0.180814059010454,-0.0406974202143999,-1.32888628345049,1.85243421210714,-0.406229684438608,-12.5217066117426,20.1473311993057,32.6690378110483,12.9584299762131,3.04497676463842
260291,0,-0.028603250485702,60.6641723347998,2.97141610513885,-0.352800553672014,728.422072245289,16.8233554888378,5.13655469888483,-10273.4827240854,86.9481035653483,-0.0145251115216709,29.7653667807557,0.468216841545503,-0.215885811282037,438.370003248248,2.92832189237943,-4.73637936330122,9594.43279916885,41.155623390292,4.79165026800961,-9608.42533976217,56.3332508132105,-0.013228298819305,27.9369176279094,1.25543890937112,-110.54981003695,48.3935962900453,0.195822693831531,-1.3936746105437,-3.42717512745698,0.805522518583447,-13.0944026277563,-29.4414979282077,8.35357651885436,37.7950744470621,14.5349043511839,2.68510057347672
260293,0,0.625393909399844,-1255.31769087824,6.10182438124493,-0.845530800604733,1736.62250872739,31.1868839076491,2.81661197060302,-5502.51305965315,178.593285053141,0.015931382159242,-31.794014693639,0.339583121552159,-1.46629432202173,2965.89396542026,8.37831790242461,-1.3475564495538,2793.69816725615,75.6768085061348,1.39310011453743,-2788.04360724183,21.8393237801596,0.00523852433838225,-8.81178755296373,1.75431603755327,-109.827512930975,48.3935962900453,0.144447534169613,-2.32488800301064,-3.95151083464586,-0.190205463725651,-20.9614109808324,-33.1801681587658,-1.88585678503864,31.2943113737271,11.5460763238344,1.96674806180884
260298,0,0.786786420918357,-1574.38739731343,12.5608136788956,-3.58046276269584,7276.05376496591,54.2603726084068,11.9201590835799,-23928.0962142701,114.864657310591,0.0567507885598138,-112.256068157367,2.21027236777772,-4.86468030289612,9847.44892340656,35.3887524650829,-0.654474200100958,1403.48232058429,83.4078589806568,0.598768548229716,-1193.10672252597,14.6094392533671,0.0525251411066853,-104.526446695026,1.41676291715856,-108.021770166038,48.3935962900453,0.338322056964298,0.678871419440519,-1.40702143173337,2.32021304602459,6.99990347359589,-13.2119617417883,25.7808013744391,38.9927631162274,18.9482172834122,0.280926622737157
260299,0,1.04373522268309,-2092.13288725269,13.0810568990963,-4.91575246999225,9971.76341234122,56.6906803668474,14.7720118181614,-29681.4144950255,113.733342206035,-0.0205404590380343,43.3690850269392,1.93897914722403,-7.83259327205224,15843.7369561109,45.3963263815146,-0.659160898812983,1414.68370665861,85.1561737528218,0.498396906236313,-996.351699100772,8.91486077787187,0.0757695961354115,-151.475175066008,1.35210033911645,-107.66062161305,48.3935962900453,0.341264725340268,-0.430763244187188,-1.39339419522124,0.315213922458944,-4.22508378435974,-13.0919311866114,3.19722905843234,16.2891602450437,6.70695671711498,0.321953097607489
260301,0,0.853099118753039,-1710.08482172546,10.6161007994217,-2.40211997728102,4900.55031648344,55.4743223076126,8.34893443576947,-16719.3810098844,120.419747062613,0.0413112963549624,-82.3870209739228,0.937863774036421,-1.94067023719659,3944.66250016969,30.3306317441568,-0.574304440259808,1241.65199705824,83.2799410542067,0.501276188408264,-996.353314541996,14.7207574774722,0.0429541765847046,-85.1966118647819,1.4419623065672,-106.938324507075,48.3935962900453,0.344368109147083,-1.20375395174191,-3.00669514728479,1.3921766508989,-11.4059754975931,-26.308470093416,14.8271178816286,41.1355879750446,15.3696017178166,0.967311490886962
260302,0,0.317284279376332,-636.648685227194,3.31370627486652,-1.67650878677124,3459.61977993596,78.1015570183632,6.27474208202054,-12570.9125347938,85.2422446416587,0.0135534080788354,-27.1681540791713,0.169070015839593,-4.3478219188012,8836.03895936359,66.482149141583,-0.40853409372288,916.96200480014,92.9487377610918,0.366469560499286,-733.358489704654,5.81061382240527,0.0429811476600046,-85.8282931047569,0.86468172547249,-106.577175954087,48.3935962900453,0.321837593429463,1.4839319135801,-0.267425579802559,3.51947873636185,15.8704924366763,-2.64230183297627,41.3255761886601,43.9678780216364,18.4701246587974,1.32022544061548
260308,0,0.479520496982619,-955.4993877652,11.6934546487422,-1.65029181228602,3357.93566902445,29.2970836435487,3.40835821680642,-6766.12382970297,108.534693595588,0.0174751437450684,-34.3107880686216,0.936576865181401,-0.726695207070797,1479.13065707051,13.3864244087149,-1.23977208153938,2546.64604880093,46.0257603359992,1.4977991573007,-2978.34978699398,42.711113281528,0.0274173704714899,-53.5521136825801,1.74872255841509,-104.410284636162,48.3935962900453,0.388379573531591,-1.76038243176086,-2.52862456247581,-0.158706090857042,-16.2727877030006,-22.5946559692095,-1.5757743142733,21.0188816549362,8.12154500798883,0.954904410009945
260309,0,0.377078545305089,-753.577123527579,6.99030235278473,-1.10868219022663,2273.67877917245,37.4668014853328,3.88424338691357,-7727.10322154476,107.415689859915,0.0306913128288874,-61.5173397467399,0.387038229125993,-1.49533848865798,3027.64489705954,11.5471654363856,-0.890442182458853,1844.06345506404,48.0415730445377,1.01151343555545,-1991.87682232644,48.3457771888986,0.0367085001738794,-72.4806097341232,1.56043511659156,-104.049136083175,48.3935962900453,0.397126818720891,-0.555581634419127,-2.542777343934,2.23523425204086,-5.41895244296251,-22.7069746261263,24.7400644942776,47.4470391204039,18.9120325626616,0.667723971923804
260311,0,0.0187460895621515,-35.6121189307082,2.1987437161513,-0.310435570943746,642.511733307614,16.3631867140789,1.87541641008103,-3688.66432975017,94.0505693832683,0.00351652680249016,-6.96972054268115,0.123114017941497,-0.618095280470402,1253.10946175337,6.41128104457314,-0.0109073846736351,45.5402334180441,23.540038531322,-0.00199987941611217,75.8987663278523,71.865009545554,0.0409237343022349,-80.8957694523396,1.64740263526815,-103.3268389772,48.3935962900453,0.355222670440617,0.90234479921582,-1.14671411888166,2.99147812187845,9.39880704769538,-10.8931485606307,34.2804881429427,45.1736367035734,17.6797644513459,0.491375764792797
